order_item_id,order_id,product_id,quantity,unit_price_at_purchase
OI0007801,ORD004990,P0010,1,
OI0007802,ORD004990,P0007,1,
OI0007803,ORD004990,P0014,1,
OI0007804,ORD004990,P0009,1,
OI0007805,ORD002400,P0022,2,
OI0007806,ORD003120,P0001,2,
OI0007807,ORD000876,P0003,1,
OI0007808,ORD004589,P0011,1,
OI0007809,ORD004395,P0015,3,
OI0007810,ORD004395,P0012,1,
OI0007811,ORD003266,P0008,1,
OI0007812,ORD001690,P0019,1,
OI0007813,ORD002813,P0015,1,
OI0007814,ORD004252,P0025,1,
OI0007815,ORD003755,P0011,1,
OI0007816,ORD002368,P0006,2,
OI0007817,ORD002368,P0016,2,
OI0007818,ORD001987,P0020,1,
OI0007819,ORD001987,P0004,1,
OI0007820,ORD003786,P0011,1,
OI0007821,ORD003786,P0009,3,
OI0007822,ORD003786,P0016,1,
OI0007823,ORD003367,P0023,1,
OI0007824,ORD000922,P0006,1,
OI0007825,ORD000922,P0015,1,
OI0007826,ORD000922,P0024,1,
OI0007827,ORD002477,P0024,2,
OI0007828,ORD004130,P0017,1,
OI0007829,ORD001586,P0014,1,
OI0007830,ORD001586,P0005,1,
OI0007831,ORD004171,P0014,1,
OI0007832,ORD004171,P0022,1,
OI0007833,ORD004171,P0019,2,
OI0007834,ORD000617,P0003,2,
OI0007835,ORD002260,P0025,2,
OI0007836,ORD003323,P0026,1,
OI0007837,ORD002329,P0024,2,
OI0007838,ORD002884,P0026,1,
OI0007839,ORD002884,P0022,2,
OI0007840,ORD002089,P0017,1,
OI0007841,ORD004872,P0011,2,
OI0007842,ORD004872,P0009,1,
OI0007843,ORD002515,P0007,1,
OI0007844,ORD004664,P0013,1,
OI0007845,ORD004533,P0018,3,
OI0007846,ORD004688,P0013,2,
OI0007847,ORD004688,P0009,1,
OI0007848,ORD000177,P0003,3,
OI0007849,ORD003969,P0005,1,
OI0007850,ORD003969,P0015,1,
OI0007851,ORD003247,P0014,1,
OI0007852,ORD003588,P0022,1,
OI0007853,ORD003588,P0015,1,
OI0007854,ORD000516,P0023,2,
OI0007855,ORD002495,P0020,2,
OI0007856,ORD003466,P0023,2,
OI0007857,ORD003376,P0004,-1,
OI0007858,ORD003376,P0015,1,
OI0007859,ORD001170,P0008,2,
OI0007860,ORD003893,P0013,1,
OI0007861,ORD003893,P0001,1,
OI0007862,ORD003893,P0005,1,
OI0007863,ORD002197,P0022,1,
OI0007864,ORD002197,P0021,2,
OI0007865,ORD003646,P0018,3,
OI0007866,ORD003646,P0014,3,
OI0007867,ORD003646,P0014,2,
OI0007868,ORD000185,P0001,1,
OI0007869,ORD000185,P0001,1,
OI0007870,ORD000185,P0020,1,
OI0007871,ORD001119,P0022,3,
OI0007872,ORD001119,P0016,1,
OI0007873,ORD004786,P0001,2,
OI0007874,ORD004786,P0014,1,
OI0007875,ORD003641,P0019,1,
OI0007876,ORD000074,P0013,2,
OI0007877,ORD003565,P0001,2,
OI0007878,ORD002236,P0021,1,
OI0007879,ORD001832,P0002,1,
OI0007880,ORD001832,P0002,1,
OI0007881,ORD001832,P0002,1,
OI0007882,ORD002672,P0023,2,
OI0007883,ORD002814,P0012,-1,
OI0007884,ORD002814,P0012,2,
OI0007885,ORD002814,P0010,1,
OI0007886,ORD001332,P0010,2,
OI0007887,ORD001332,P0005,1,
OI0007888,ORD004156,P0012,1,
OI0007889,ORD002524,P0019,1,
OI0007890,ORD002524,P0002,1,
OI0007891,ORD001673,P0021,1,
OI0007892,ORD004886,P0020,2,
OI0007893,ORD004886,P0007,1,
OI0007894,ORD004886,P0017,1,
OI0007895,ORD002652,P0003,1,
OI0007896,ORD001134,P0023,1,
OI0007897,ORD001134,P0004,2,
OI0007898,ORD001134,P0014,1,
OI0007899,ORD000772,P0022,2,
OI0007900,ORD000772,P0009,1,
OI0007901,ORD000772,P0016,1,
OI0007902,ORD000772,P0007,2,
OI0007903,ORD002900,P0012,1,
OI0007904,ORD002900,P0022,2,
OI0007905,ORD002900,P0006,1,
OI0007906,ORD001400,P0018,1,
OI0007907,ORD001400,P0007,3,
OI0007908,ORD003150,P0010,1,
OI0007909,ORD004374,P0013,1,
OI0007910,ORD003271,P0026,1,
OI0007911,ORD003020,P0009,1,
OI0007912,ORD004922,P0007,1,
OI0007913,ORD003202,P0004,1,
OI0007914,ORD001235,P0023,1,
OI0007915,ORD000137,P0001,1,
OI0007916,ORD004948,P0001,1,
OI0007917,ORD004076,P0004,2,
OI0007918,ORD002867,P0020,1,
OI0007919,ORD002867,P0015,1,
OI0007920,ORD002449,P0026,1,
OI0007921,ORD002449,P0013,1,
OI0007922,ORD004433,P0013,1,
OI0007923,ORD002024,P0009,1,
OI0007924,ORD002024,P0019,1,
OI0007925,ORD004369,P0013,2,
OI0007926,ORD004369,P0014,3,
OI0007927,ORD004369,P0005,1,
OI0007928,ORD003433,P0015,1,
OI0007929,ORD002887,P0025,1,
OI0007930,ORD000907,P0024,1,
OI0007931,ORD004122,P0021,1,
OI0007932,ORD003774,P0011,1,
OI0007933,ORD000957,P0019,1,
OI0007934,ORD000957,P0018,1,
OI0007935,ORD003357,P0020,1,
OI0007936,ORD003643,P0019,1,
OI0007937,ORD003827,P0020,3,
OI0007938,ORD001044,P0018,1,
OI0007939,ORD000615,P0021,1,
OI0007940,ORD004985,P0008,1,
OI0007941,ORD004985,P0025,1,
OI0007942,ORD002183,P0021,1,
OI0007943,ORD002183,P0002,1,
OI0007944,ORD000823,P0024,1,
OI0007945,ORD004282,P0007,1,
OI0007946,ORD004794,P0006,2,
OI0007947,ORD004794,P0001,1,
OI0007948,ORD000052,P0021,1,
OI0007949,ORD000052,P0026,1,
OI0007950,ORD001369,P0024,3,
OI0007951,ORD003033,P0006,1,
OI0007952,ORD003462,P0024,1,
OI0007953,ORD000356,P0002,1,
OI0007954,ORD000356,P0013,3,
OI0007955,ORD000779,P0020,1,
OI0007956,ORD003160,P0005,2,
OI0007957,ORD003160,P0014,1,
OI0007958,ORD004039,P0018,2,
OI0007959,ORD004039,P0009,2,
OI0007960,ORD003951,P0010,2,
OI0007961,ORD003951,P0021,1,
OI0007962,ORD003327,P0018,1,
OI0007963,ORD003327,P0017,2,
OI0007964,ORD003327,P0007,2,
OI0007965,ORD000163,P0013,1,
OI0007966,ORD000163,P0001,1,
OI0007967,ORD000163,P0009,1,
OI0007968,ORD002666,P0005,1,
OI0007969,ORD002666,P0013,2,
OI0007970,ORD002666,P0008,1,
OI0007971,ORD002666,P0018,2,
OI0007972,ORD003907,P0022,3,
OI0007973,ORD004329,P0020,2,
OI0007974,ORD000519,P0010,2,
OI0007975,ORD003778,P0001,1,
OI0007976,ORD003778,P0002,1,
OI0007977,ORD001531,P0008,3,
OI0007978,ORD001531,P0009,2,
OI0007979,ORD001531,P0003,1,
OI0007980,ORD004860,P0021,2,
OI0007981,ORD004860,P0012,1,
OI0007982,ORD001834,P0025,1,
OI0007983,ORD004163,P0016,2,
OI0007984,ORD004429,P0012,1,
OI0007985,ORD000813,P0017,2,
OI0007986,ORD001249,P0012,2,
OI0007987,ORD001849,P0002,1,
OI0007988,ORD001849,P0014,1,
OI0007989,ORD001648,P0002,2,
OI0007990,ORD001285,P0016,2,
OI0007991,ORD001285,P0021,1,
OI0007992,ORD005001,P0021,1,
OI0007993,ORD005001,P0015,1,
OI0007994,ORD001271,P0006,3,
OI0007995,ORD001556,P0012,2,
OI0007996,ORD000610,P0008,1,
OI0007997,ORD000007,P0003,1,
OI0007998,ORD000891,P0026,1,
OI0007999,ORD000891,P0023,1,
OI0008000,ORD004996,P0011,1,
OI0008001,ORD004524,P0022,1,
OI0008002,ORD004524,P0016,1,
OI0008003,ORD003556,P0009,2,
OI0008004,ORD002031,P0022,1,
OI0008005,ORD000859,P0001,2,
OI0008006,ORD003727,P0019,1,
OI0008007,ORD003727,P0014,1,
OI0008008,ORD003727,P0026,1,
OI0008009,ORD003258,P0020,1,
OI0008010,ORD001451,P0017,1,
OI0008011,ORD003298,P0016,1,
OI0008012,ORD003298,P0011,1,
OI0008013,ORD004443,P0016,2,
OI0008014,ORD000935,P0007,1,
OI0008015,ORD002755,P0005,1,
OI0008016,ORD004143,P0012,2,
OI0008017,ORD000683,P0011,1,
OI0008018,ORD003339,P0016,1,
OI0008019,ORD003339,P0006,1,
OI0008020,ORD003963,P0009,1,
OI0008021,ORD001758,P0017,2,
OI0008022,ORD001758,P0019,1,
OI0008023,ORD001670,P0011,1,
OI0008024,ORD001670,P0022,1,
OI0008025,ORD004992,P0002,2,
OI0008026,ORD004110,P0009,2,
OI0008027,ORD001695,P0017,2,
OI0008028,ORD004554,P0025,2,
OI0008029,ORD004554,P0001,1,
OI0008030,ORD001453,P0013,2,
OI0008031,ORD001453,P0020,1,
OI0008032,ORD001861,P0008,1,
OI0008033,ORD002000,P0017,1,
OI0008034,ORD002000,P0012,2,
OI0008035,ORD004744,P0021,2,
OI0008036,ORD003747,P0019,1,
OI0008037,ORD001344,P0008,1,
OI0008038,ORD001344,P0010,1,
OI0008039,ORD001344,P0006,2,
OI0008040,ORD003541,P0025,1,
OI0008041,ORD003541,P0018,2,
OI0008042,ORD004375,P0017,1,
OI0008043,ORD003262,P0023,3,
OI0008044,ORD003262,P0021,1,
OI0008045,ORD003696,P0007,2,
OI0008046,ORD000489,P0006,1,
OI0008047,ORD000489,P0010,1,
OI0008048,ORD000489,P0015,1,
OI0008049,ORD004700,P0007,1,
OI0008050,ORD004700,P0018,1,
OI0008051,ORD004625,P0013,1,
OI0008052,ORD001401,P0016,2,
OI0008053,ORD003424,P0016,1,
OI0008054,ORD003424,P0010,1,
OI0008055,ORD001326,P0003,1,
OI0008056,ORD004532,P0014,2,
OI0008057,ORD002911,P0010,2,
OI0008058,ORD000016,P0018,1,
OI0008059,ORD000016,P0019,1,
OI0008060,ORD004505,P0013,1,
OI0008061,ORD004505,P0024,1,
OI0008062,ORD004505,P0005,1,
OI0008063,ORD001925,P0021,1,
OI0008064,ORD001925,P0009,1,
OI0008065,ORD001925,P0021,3,
OI0008066,ORD001925,P0018,1,
OI0008067,ORD004338,P0004,1,
OI0008068,ORD004338,P0015,1,
OI0008069,ORD004836,P0012,1,
OI0008070,ORD004836,P0005,1,
OI0008071,ORD002214,P0007,3,
OI0008072,ORD002214,P0005,1,
OI0008073,ORD001471,P0026,1,
OI0008074,ORD001471,P0010,2,
OI0008075,ORD001471,P0008,2,
OI0008076,ORD001471,P0008,1,
OI0008077,ORD002676,P0016,2,
OI0008078,ORD002676,P0025,1,
OI0008079,ORD002676,P0003,1,
OI0008080,ORD002676,P0011,1,
OI0008081,ORD000381,P0003,1,
OI0008082,ORD002636,P0015,1,
OI0008083,ORD000032,P0001,1,
OI0008084,ORD000790,P0022,1,
OI0008085,ORD001545,P0004,2,
OI0008086,ORD003245,P0011,1,
OI0008087,ORD003245,P0007,1,
OI0008088,ORD003245,P0010,1,
OI0008089,ORD004457,P0008,3,
OI0008090,ORD001585,P0024,2,
OI0008091,ORD001585,P0006,2,
OI0008092,ORD002758,P0011,3,
OI0008093,ORD004418,P0025,2,
OI0008094,ORD001322,P0022,1,
OI0008095,ORD001322,P0019,2,
OI0008096,ORD001612,P0008,1,
OI0008097,ORD002850,P0014,1,
OI0008098,ORD000045,P0007,1,
OI0008099,ORD000512,P0007,1,
OI0008100,ORD000018,P0007,2,
OI0008101,ORD000018,P0016,1,
OI0008102,ORD000018,P0017,1,
OI0008103,ORD001378,P0017,1,
OI0008104,ORD000172,P0010,-1,
OI0008105,ORD000172,P0010,2,
OI0008106,ORD000172,P0019,1,
OI0008107,ORD003358,P0007,2,
OI0008108,ORD003358,P0026,1,
OI0008109,ORD003460,P0005,1,
OI0008110,ORD003539,P0001,1,
OI0008111,ORD003539,P0019,1,
OI0008112,ORD001797,P0025,1,
OI0008113,ORD001797,P0020,2,
OI0008114,ORD001797,P0009,1,
OI0008115,ORD000468,P0026,1,
OI0008116,ORD000468,P0002,1,
OI0008117,ORD000164,P0006,1,
OI0008118,ORD000164,P0019,2,
OI0008119,ORD004502,P0004,1,
OI0008120,ORD000909,P0005,2,
OI0008121,ORD001632,P0025,2,
OI0008122,ORD004209,P0002,1,
OI0008123,ORD004209,P0001,2,
OI0008124,ORD004209,P0025,1,
OI0008125,ORD001318,P0010,1,
OI0008126,ORD000791,P0025,1,
OI0008127,ORD004316,P0002,3,
OI0008128,ORD004714,P0001,1,
OI0008129,ORD004714,P0011,1,
OI0008130,ORD002275,P0017,1,
OI0008131,ORD002275,P0026,2,
OI0008132,ORD002275,P0007,1,
OI0008133,ORD003329,P0008,1,
OI0008134,ORD001257,P0007,1,
OI0008135,ORD003658,P0012,1,
OI0008136,ORD003859,P0021,1,
OI0008137,ORD003859,P0005,1,
OI0008138,ORD000738,P0024,3,
OI0008139,ORD000917,P0020,2,
OI0008140,ORD000917,P0002,1,
OI0008141,ORD000917,P0003,1,
OI0008142,ORD004656,P0014,1,
OI0008143,ORD004187,P0012,3,
OI0008144,ORD003979,P0026,1,
OI0008145,ORD003979,P0019,-1,
OI0008146,ORD002306,P0014,2,
OI0008147,ORD002306,P0001,1,
OI0008148,ORD002306,P0003,1,
OI0008149,ORD002306,P0022,1,
OI0008150,ORD000924,P0013,1,
OI0008151,ORD001778,P0007,1,
OI0008152,ORD004358,P0005,1,
OI0008153,ORD002073,P0004,1,
OI0008154,ORD001337,P0026,1,
OI0008155,ORD001337,P0008,1,
OI0008156,ORD001337,P0025,1,
OI0008157,ORD002330,P0010,1,
OI0008158,ORD000373,P0018,1,
OI0008159,ORD000373,P0023,2,
OI0008160,ORD000524,P0010,-1,
OI0008161,ORD000524,P0016,1,
OI0008162,ORD000524,P0014,1,
OI0008163,ORD004773,P0012,-1,
OI0008164,ORD000141,P0024,1,
OI0008165,ORD001500,P0011,2,
OI0008166,ORD001584,P0026,1,
OI0008167,ORD000616,P0021,1,
OI0008168,ORD001467,P0021,1,
OI0008169,ORD001467,P0017,1,
OI0008170,ORD001187,P0025,1,
OI0008171,ORD001187,P0015,1,
OI0008172,ORD003573,P0012,1,
OI0008173,ORD003573,P0017,3,
OI0008174,ORD001155,P0013,1,
OI0008175,ORD001155,P0023,1,
OI0008176,ORD000916,P0009,1,
OI0008177,ORD001477,P0017,1,
OI0008178,ORD001477,P0017,1,
OI0008179,ORD001477,P0005,1,
OI0008180,ORD001477,P0026,1,
OI0008181,ORD002427,P0026,1,
OI0008182,ORD001784,P0002,1,
OI0008183,ORD001784,P0001,1,
OI0008184,ORD001784,P0016,1,
OI0008185,ORD001784,P0003,1,
OI0008186,ORD001060,P0018,1,
OI0008187,ORD001060,P0021,1,
OI0008188,ORD003567,P0002,1,
OI0008189,ORD000973,P0003,2,
OI0008190,ORD000973,P0009,3,
OI0008191,ORD000973,P0024,1,
OI0008192,ORD002547,P0009,1,
OI0008193,ORD004861,P0004,1,
OI0008194,ORD004989,P0016,2,
OI0008195,ORD004938,P0012,1,
OI0008196,ORD004938,P0022,1,
OI0008197,ORD002682,P0005,1,
OI0008198,ORD002682,P0022,1,
OI0008199,ORD002682,P0004,1,
OI0008200,ORD002682,P0024,1,
OI0008201,ORD004267,P0011,2,
OI0008202,ORD002570,P0011,2,
OI0008203,ORD002004,P0004,3,
OI0008204,ORD003936,P0023,2,
OI0008205,ORD003936,P0019,1,
OI0008206,ORD004297,P0002,1,
OI0008207,ORD004297,P0022,1,
OI0008208,ORD004297,P0011,1,
OI0008209,ORD003623,P0014,1,
OI0008210,ORD004079,P0017,3,
OI0008211,ORD004079,P0006,1,
OI0008212,ORD004079,P0023,1,
OI0008213,ORD004117,P0025,1,
OI0008214,ORD004670,P0005,1,
OI0008215,ORD004670,P0026,1,
OI0008216,ORD004670,P0023,1,
OI0008217,ORD001456,P0021,1,
OI0008218,ORD001456,P0003,1,
OI0008219,ORD001456,P0023,1,
OI0008220,ORD003181,P0014,1,
OI0008221,ORD000349,P0012,1,
OI0008222,ORD000008,P0008,1,
OI0008223,ORD001095,P0007,1,
OI0008224,ORD001095,P0010,1,
OI0008225,ORD002504,P0006,1,
OI0008226,ORD002534,P0009,1,
OI0008227,ORD002534,P0021,1,
OI0008228,ORD003191,P0024,1,
OI0008229,ORD003191,P0021,1,
OI0008230,ORD000480,P0020,2,
OI0008231,ORD004402,P0006,1,
OI0008232,ORD004402,P0003,1,
OI0008233,ORD004402,P0008,1,
OI0008234,ORD004402,P0011,3,
OI0008235,ORD004557,P0023,1,
OI0008236,ORD002148,P0004,3,
OI0008237,ORD002677,P0003,3,
OI0008238,ORD004349,P0019,1,
OI0008239,ORD004349,P0024,2,
OI0008240,ORD000899,P0018,1,
OI0008241,ORD004775,P0012,1,
OI0008242,ORD004775,P0014,1,
OI0008243,ORD004775,P0021,1,
OI0008244,ORD004775,P0005,1,
OI0008245,ORD000852,P0005,1,
OI0008246,ORD000852,P0017,1,
OI0008247,ORD000070,P0018,1,
OI0008248,ORD002441,P0020,1,
OI0008249,ORD002441,P0015,-1,
OI0008250,ORD002441,P0013,1,
OI0008251,ORD003289,P0024,1,
OI0008252,ORD003289,P0002,1,
OI0008253,ORD004092,P0025,1,
OI0008254,ORD004390,P0012,3,
OI0008255,ORD003418,P0012,1,
OI0008256,ORD004452,P0009,2,
OI0008257,ORD004452,P0008,1,
OI0008258,ORD004452,P0004,1,
OI0008259,ORD003568,P0010,1,
OI0008260,ORD004865,P0016,1,
OI0008261,ORD004814,P0012,1,
OI0008262,ORD003052,P0005,2,
OI0008263,ORD000923,P0022,1,
OI0008264,ORD004190,P0015,1,
OI0008265,ORD002426,P0019,2,
OI0008266,ORD003049,P0006,1,
OI0008267,ORD000625,P0025,1,
OI0008268,ORD001417,P0015,1,
OI0008269,ORD000774,P0013,1,
OI0008270,ORD000774,P0023,1,
OI0008271,ORD001244,P0014,1,
OI0008272,ORD001449,P0004,1,
OI0008273,ORD004858,P0022,3,
OI0008274,ORD000527,P0002,1,
OI0008275,ORD001287,P0016,2,
OI0008276,ORD001287,P0001,2,
OI0008277,ORD001287,P0005,1,
OI0008278,ORD001839,P0024,1,
OI0008279,ORD001839,P0021,2,
OI0008280,ORD001839,P0005,1,
OI0008281,ORD004379,P0008,1,
OI0008282,ORD004379,P0014,2,
OI0008283,ORD004379,P0003,1,
OI0008284,ORD004702,P0022,1,
OI0008285,ORD004702,P0022,1,
OI0008286,ORD004702,P0014,1,
OI0008287,ORD002234,P0020,-1,
OI0008288,ORD000358,P0003,2,
OI0008289,ORD000358,P0004,1,
OI0008290,ORD000332,P0008,1,
OI0008291,ORD004410,P0011,1,
OI0008292,ORD001828,P0001,1,
OI0008293,ORD001828,P0010,1,
OI0008294,ORD000877,P0010,1,
OI0008295,ORD001678,P0010,2,
OI0008296,ORD001678,P0024,1,
OI0008297,ORD001594,P0009,1,
OI0008298,ORD000796,P0001,1,
OI0008299,ORD002783,P0015,1,
OI0008300,ORD002783,P0003,2,
OI0008301,ORD004516,P0009,1,
OI0008302,ORD000222,P0024,1,
OI0008303,ORD004214,P0009,1,
OI0008304,ORD004214,P0010,3,
OI0008305,ORD002124,P0013,1,
OI0008306,ORD002124,P0002,1,
OI0008307,ORD002124,P0018,2,
OI0008308,ORD002747,P0004,1,
OI0008309,ORD002747,P0017,1,
OI0008310,ORD000623,P0016,2,
OI0008311,ORD003089,P0015,1,
OI0008312,ORD003535,P0017,2,
OI0008313,ORD000351,P0008,1,
OI0008314,ORD004999,P0004,1,
OI0008315,ORD004999,P0026,3,
OI0008316,ORD002431,P0011,2,
OI0008317,ORD001412,P0011,1,
OI0008318,ORD003348,P0011,1,
OI0008319,ORD003348,P0020,1,
OI0008320,ORD005005,P0020,2,
OI0008321,ORD005005,P0002,1,
OI0008322,ORD003796,P0010,1,
OI0008323,ORD002002,P0001,-1,
OI0008324,ORD002002,P0003,1,
OI0008325,ORD002002,P0004,2,
OI0008326,ORD002002,P0009,1,
OI0008327,ORD003571,P0019,1,
OI0008328,ORD003571,P0021,1,
OI0008329,ORD003571,P0021,1,
OI0008330,ORD003571,P0013,1,
OI0008331,ORD001906,P0012,1,
OI0008332,ORD003296,P0011,2,
OI0008333,ORD003296,P0004,1,
OI0008334,ORD004765,P0014,1,
OI0008335,ORD004765,P0021,1,
OI0008336,ORD002588,P0024,1,
OI0008337,ORD002588,P0015,1,
OI0008338,ORD002603,P0005,1,
OI0008339,ORD001243,P0001,1,
OI0008340,ORD000345,P0015,1,
OI0008341,ORD001789,P0022,1,
OI0008342,ORD001789,P0009,1,
OI0008343,ORD003363,P0015,3,
OI0008344,ORD003363,P0015,1,
OI0008345,ORD002643,P0006,3,
OI0008346,ORD002643,P0024,1,
OI0008347,ORD004889,P0020,1,
OI0008348,ORD004889,P0006,1,
OI0008349,ORD004889,P0024,1,
OI0008350,ORD000959,P0019,1,
OI0008351,ORD002342,P0025,-1,
OI0008352,ORD002342,P0018,1,
OI0008353,ORD001237,P0007,1,
OI0008354,ORD001292,P0004,3,
OI0008355,ORD004692,P0022,1,
OI0008356,ORD003022,P0013,2,
OI0008357,ORD000228,P0014,1,
OI0008358,ORD000228,P0006,1,
OI0008359,ORD000228,P0012,1,
OI0008360,ORD001097,P0004,1,
OI0008361,ORD001162,P0019,1,
OI0008362,ORD001162,P0011,1,
OI0008363,ORD000686,P0009,1,
OI0008364,ORD004447,P0006,1,
OI0008365,ORD004447,P0002,3,
OI0008366,ORD004447,P0007,1,
OI0008367,ORD004890,P0015,1,
OI0008368,ORD004890,P0005,1,
OI0008369,ORD004890,P0009,1,
OI0008370,ORD003272,P0017,1,
OI0008371,ORD003272,P0024,1,
OI0008372,ORD003272,P0010,1,
OI0008373,ORD000660,P0016,2,
OI0008374,ORD003428,P0016,1,
OI0008375,ORD003428,P0017,1,
OI0008376,ORD000144,P0017,1,
OI0008377,ORD000144,P0004,1,
OI0008378,ORD001259,P0006,1,
OI0008379,ORD001259,P0019,1,
OI0008380,ORD004647,P0006,1,
OI0008381,ORD002939,P0009,1,
OI0008382,ORD004879,P0021,1,
OI0008383,ORD001397,P0022,1,
OI0008384,ORD002613,P0009,2,
OI0008385,ORD003885,P0014,1,
OI0008386,ORD003885,P0024,2,
OI0008387,ORD004080,P0015,1,
OI0008388,ORD003706,P0016,1,
OI0008389,ORD003706,P0004,2,
OI0008390,ORD001516,P0024,1,
OI0008391,ORD002196,P0010,1,
OI0008392,ORD002196,P0013,1,
OI0008393,ORD001911,P0014,1,
OI0008394,ORD001911,P0021,1,
OI0008395,ORD003393,P0019,2,
OI0008396,ORD002594,P0016,1,
OI0008397,ORD001311,P0014,1,
OI0008398,ORD001311,P0002,1,
OI0008399,ORD001714,P0006,1,
OI0008400,ORD003500,P0025,1,
OI0008401,ORD003255,P0026,1,
OI0008402,ORD003255,P0010,1,
OI0008403,ORD001489,P0003,1,
OI0008404,ORD002109,P0011,2,
OI0008405,ORD002109,P0024,1,
OI0008406,ORD002109,P0006,1,
OI0008407,ORD004071,P0004,1,
OI0008408,ORD003672,P0006,1,
OI0008409,ORD001553,P0006,2,
OI0008410,ORD001553,P0019,1,
OI0008411,ORD002566,P0025,1,
OI0008412,ORD002566,P0020,1,
OI0008413,ORD002566,P0012,1,
OI0008414,ORD000585,P0011,2,
OI0008415,ORD000585,P0016,3,
OI0008416,ORD002862,P0012,1,
OI0008417,ORD004158,P0012,2,
OI0008418,ORD004158,P0017,3,
OI0008419,ORD003093,P0001,1,
OI0008420,ORD003066,P0022,1,
OI0008421,ORD000085,P0026,1,
OI0008422,ORD000085,P0017,1,
OI0008423,ORD001362,P0021,1,
OI0008424,ORD000171,P0013,1,
OI0008425,ORD003807,P0001,1,
OI0008426,ORD003807,P0012,1,
OI0008427,ORD002220,P0006,2,
OI0008428,ORD000097,P0020,1,
OI0008429,ORD002709,P0009,1,
OI0008430,ORD002709,P0001,1,
OI0008431,ORD002709,P0018,1,
OI0008432,ORD004753,P0003,1,
OI0008433,ORD004167,P0016,1,
OI0008434,ORD004089,P0019,1,
OI0008435,ORD004249,P0014,-1,
OI0008436,ORD004115,P0019,1,
OI0008437,ORD004115,P0006,1,
OI0008438,ORD002497,P0020,1,
OI0008439,ORD002497,P0024,2,
OI0008440,ORD002497,P0013,2,
OI0008441,ORD000152,P0005,2,
OI0008442,ORD000152,P0001,1,
OI0008443,ORD003628,P0003,2,
OI0008444,ORD003628,P0020,2,
OI0008445,ORD003628,P0020,1,
OI0008446,ORD002475,P0003,1,
OI0008447,ORD002475,P0001,1,
OI0008448,ORD002412,P0020,1,
OI0008449,ORD002412,P0024,1,
OI0008450,ORD002375,P0013,2,
OI0008451,ORD001658,P0025,1,
OI0008452,ORD001658,P0005,1,
OI0008453,ORD001658,P0012,1,
OI0008454,ORD001658,P0005,1,
OI0008455,ORD001602,P0023,2,
OI0008456,ORD004421,P0005,1,
OI0008457,ORD000013,P0005,1,
OI0008458,ORD001600,P0019,1,
OI0008459,ORD001576,P0015,1,
OI0008460,ORD001576,P0004,1,
OI0008461,ORD003134,P0023,-1,
OI0008462,ORD004843,P0018,1,
OI0008463,ORD002136,P0019,2,
OI0008464,ORD002626,P0019,1,
OI0008465,ORD003088,P0024,3,
OI0008466,ORD001444,P0005,1,
OI0008467,ORD003078,P0016,1,
OI0008468,ORD003078,P0022,1,
OI0008469,ORD000926,P0005,1,
OI0008470,ORD000926,P0015,1,
OI0008471,ORD000926,P0024,1,
OI0008472,ORD001183,P0009,3,
OI0008473,ORD001226,P0002,2,
OI0008474,ORD002370,P0023,1,
OI0008475,ORD002955,P0026,1,
OI0008476,ORD002955,P0013,1,
OI0008477,ORD002955,P0024,2,
OI0008478,ORD002955,P0021,2,
OI0008479,ORD000176,P0025,1,
OI0008480,ORD000176,P0020,1,
OI0008481,ORD001340,P0013,1,
OI0008482,ORD001340,P0006,1,
OI0008483,ORD001490,P0019,2,
OI0008484,ORD001490,P0026,2,
OI0008485,ORD001490,P0022,1,
OI0008486,ORD001490,P0010,1,
OI0008487,ORD004961,P0007,2,
OI0008488,ORD004961,P0009,3,
OI0008489,ORD004568,P0014,1,
OI0008490,ORD001805,P0016,2,
OI0008491,ORD002047,P0006,1,
OI0008492,ORD002086,P0005,3,
OI0008493,ORD002086,P0004,2,
OI0008494,ORD003177,P0007,3,
OI0008495,ORD003177,P0003,1,
OI0008496,ORD003177,P0026,1,
OI0008497,ORD004033,P0015,1,
OI0008498,ORD001165,P0022,1,
OI0008499,ORD001438,P0024,1,
OI0008500,ORD001438,P0001,1,
OI0008501,ORD001415,P0004,1,
OI0008502,ORD000836,P0011,1,
OI0008503,ORD000836,P0007,1,
OI0008504,ORD004047,P0022,2,
OI0008505,ORD000897,P0015,3,
OI0008506,ORD002608,P0003,2,
OI0008507,ORD002608,P0013,1,
OI0008508,ORD002608,P0026,1,
OI0008509,ORD002608,P0012,1,
OI0008510,ORD004955,P0009,2,
OI0008511,ORD004955,P0007,1,
OI0008512,ORD001460,P0006,1,
OI0008513,ORD001460,P0004,1,
OI0008514,ORD002908,P0005,1,
OI0008515,ORD002908,P0005,1,
OI0008516,ORD002063,P0021,1,
OI0008517,ORD004815,P0018,1,
OI0008518,ORD000849,P0010,1,
OI0008519,ORD000849,P0004,1,
OI0008520,ORD002888,P0004,2,
OI0008521,ORD002888,P0022,1,
OI0008522,ORD002888,P0003,1,
OI0008523,ORD002888,P0006,1,
OI0008524,ORD001238,P0004,3,
OI0008525,ORD001238,P0011,1,
OI0008526,ORD004901,P0007,3,
OI0008527,ORD001848,P0008,1,
OI0008528,ORD000296,P0003,1,
OI0008529,ORD000296,P0014,2,
OI0008530,ORD000296,P0011,1,
OI0008531,ORD002387,P0016,2,
OI0008532,ORD002387,P0026,1,
OI0008533,ORD003971,P0005,1,
OI0008534,ORD000406,P0020,2,
